gcontig pos_gcontig XTX_rank
C30288024 802 274.04
C30288024 813 273.43
C30288024 825 1009.5
C30288268 43 298.74
C30288268 52 1494.1
C30288268 94 262.69
C30288268 137 290.09
C30288268 234 275.33
C30288268 290 1348.6
C30288268 294 300.78
C30288268 295 313.54
C30288268 523 262.64
C30288630 118 282.87
C30288630 225 892.34
C30290078_68_1012 658 1792.3
C30291076 580 281.69
C30291076 644 340.41
C30291076 717 276.73
C30291076 750 736.02
C30291638_690_1013 50 282.75
C30291638_690_1013 59 376.49
C30291638_690_1013 61 279.96
C30291638_690_1013 104 308.83
C30291638_690_1013 130 289.99
C30291638_690_1013 135 319.4
C30291638_690_1013 140 378.99
C30291638_690_1013 161 278.86
C30291638_690_1013 223 269.69
C30291638_690_1013 228 920.5
C30291638_690_1013 242 293.18
C30291638_690_1013 247 278.77
C30291638_690_1013 250 683.41
C30292184_1_591 96 2012.1
C30292184_1_591 142 1367.6
C30292184_1_591 147 404.65
C30292184_1_591 198 582.37
C30292184_1_591 201 269.06
C30292184_1_591 203 318
C30292184_1_591 207 6272.6
C30292184_1_591 247 549.6
C30292184_1_591 252 279.7
C30292184_1_591 255 271.49
C30292184_1_591 268 268.85
C30292276 415 849.02
C30292276 466 554.16
C30292276 545 1690.1
C30292276 588 470.15
C30292276 595 299
C30292276 624 283.83
C30292276 628 288.98
C30292276 662 265.59
C30292738_1_748 445 275.93
C30292738_1_748 459 386.08
C30292738_1_748 483 290.51
C30292738_1_748 527 353.29
C30292738_1_748 567 268.59
C30292738_1_748 568 867.36
C30292738_1_748 574 456.69
C30292738_1_748 585 321.57
C30292738_1_748 617 302.22
C30292738_1_748 648 307.7
C30292952_138_1014 569 290.83
C30292952_138_1014 594 290.32
C30292952_138_1014 608 280.96
C30292952_138_1014 626 305.06
C30293708_1_913 113 286.78
C30293708_1_913 115 272.33
C30293708_1_913 127 289.75
C30293708_1_913 162 289.74
C30293708_1_913 193 457.43
C30293708_1_913 236 1554.6
C30293708_1_913 239 288.63
C30293708_1_913 252 363.16
C30293708_1_913 258 277.45
C30293708_1_913 307 413.39
C30293708_1_913 315 278.52
C30293708_1_913 316 267.53
C30293708_1_913 327 272.75
C30293708_1_913 339 351.65
C30293708_1_913 392 5080.9
C30293708_1_913 396 318.04
C30293708_1_913 399 275.72
C30293708_1_913 457 291.07
C30293708_1_913 511 267.97
C30293708_1_913 546 287.29
C30293708_1_913 629 275.88
C30294224_1_879 51 550.74
C30294224_1_879 80 264.24
C30294224_1_879 98 296.81
C30294224_1_879 102 688.27
C30294224_1_879 105 281.83
C30294224_1_879 119 317.29
C30294224_1_879 120 289.26
C30294224_1_879 123 272.63
C30294224_1_879 124 279.06
C30294224_1_879 128 272.68
C30294224_1_879 142 275.78
C30294224_1_879 181 294.12
C30294224_1_879 183 269.84
C30294224_1_879 188 511.56
C30294224_1_879 232 306.31
C30294224_1_879 240 640.69
C30294224_1_879 253 259.35
C30294224_1_879 269 290.76
C30294224_1_879 345 282.1
C30294224_1_879 347 282.64
C30294224_1_879 348 265.11
C30294224_1_879 374 284.34
C30294224_1_879 377 4374.5
C30294224_1_879 383 356.77
C30294224_1_879 395 653.36
C30294224_1_879 396 435.07
C30294224_1_879 429 278.33
C30294224_1_879 430 304.07
C30294224_1_879 449 598.18
C30294224_1_879 462 368.17
C30294224_1_879 464 292.28
C30294224_1_879 470 292.85
C30294224_1_879 482 303.63
C30294224_1_879 488 277.33
C30294224_1_879 562 341.95
C30294224_1_879 617 565.03
C30294224_1_879 647 283.76
C30294224_1_879 656 276.7
C30294224_1_879 668 271.07
C30294224_1_879 686 281.36
C30294224_1_879 721 480.63
C30294224_1_879 731 442.41
C30294224_1_879 739 554.58
C30294224_1_879 746 316.48
C30294224_1_879 756 485.74
C30294224_1_879 767 297.55
C30294224_1_879 771 289.11
C30294304 208 292.56
C30294304 261 254.85
C30294304 270 288.02
C30294304 289 281.47
C30294304 398 269.03
C30294304 520 254.81
C30294304 666 848.48
C30294304 716 512.4
C30294304 930 299.07
C30294338_281_1015 401 313.51
C30294522 57 462.05
C30294522 425 304.53
C30294522 547 254.99
C30294522 553 283.91
C30294522 554 284.87
C30294716_45_1016 568 249.49
C30294972 623 278.94
C30294972 632 284.72
C30296630_213_1017 384 264.57
C30296630_213_1017 604 305.5
C30297444 188 276.59
C30297444 190 288.55
C30297444 191 274.83
C30297444 223 300.75
C30297444 263 277.35
C30297444 281 279.65
C30297444 310 648.58
C30297444 311 280.07
C30297444 321 270.81
C30297444 323 264.65
C30297444 359 309.69
C30297444 364 277.4
C30297444 366 271.73
C30297444 591 1333
C30297444 614 1111.7
C30297444 653 281.96
C30297444 655 2203.6
C30297444 662 2174.5
C30297444 671 2005.7
C30297444 695 283.78
C30297444 826 268.3
C30297444 855 279.47
C30297444 885 681.85
C30297444 911 290.79
C30297444 927 333.6
C30297444 932 3580.6
C30297444 950 402.99
C30297644 64 336.2
C30297644 86 282.82
C30297644 101 272.84
C30297644 136 278.45
C30297644 180 293.9
C30297644 198 740.59
C30297644 211 567.63
C30297644 224 282.03
C30297644 233 324.62
C30297644 245 660.8
C30297644 246 1239.3
C30297644 252 307.01
C30297644 274 819.68
C30297644 275 316.26
C30297644 295 330.24
C30297644 399 296.51
C30297644 429 283.21
C30297644 431 286.72
C30297644 610 380.41
C30297644 617 255.65
C30297644 640 321.79
C30297644 671 282.38
C30297644 778 297.39
C30297644 818 292.27
C30297644 827 302.26
C30297644 864 1356.2
C30297644 891 294.1
C30297644 995 304.97
C30297946 492 364.39
C30297946 520 374.17
C30297946 528 353.01
C30297946 557 438.8
C30297946 573 273.93
C30297946 583 261.29
C30297946 593 275.88
C30297946 594 292.65
C30297946 611 889.12
C30297946 612 275.64
C30297946 640 412.72
C30297946 655 1129.2
C30297946 656 3540
C30297946 670 276.91
C30297946 677 4597.2
C30297946 753 769.79
C30297946 755 358.79
C30297946 758 288.06
C30297946 759 309.14
C30297946 768 305.37
C30297946 779 273.13
C30297946 793 296.57
C30297946 795 277.56
C30297946 842 285.58
C30297946 862 344.98
C30297946 897 305.08
C30297946 900 264.85
C30297946 901 298.27
C30297946 906 2002.3
C30297946 917 1037
C30298368 101 272.98
C30298368 104 1149.9
C30298368 113 307.52
C30298368 114 335.93
C30298368 121 509.49
C30298368 135 258.27
C30298368 136 584.67
C30298368 385 274.08
C30298368 393 285.69
C30298368 410 293.5
C30298368 412 264.5
C30298368 449 296.94
C30298368 460 289.06
C30298406 34 805.65
C30298406 62 313.14
C30298406 76 983.82
C30298406 95 956.32
C30298406 119 262.63
C30298406 135 4394.2
C30298406 137 282.72
C30298406 150 502.34
C30298406 154 269.76
C30298406 207 298.87
C30298406 214 427.37
C30298406 229 297.04
C30298406 250 4392.4
C30298406 284 277.95
C30298406 288 303.22
C30298406 294 274.57
C30298406 298 263.76
C30298406 347 1374.6
C30298406 357 274.67
C30298406 368 263.32
C30298406 375 280.82
C30298406 379 269.06
C30298406 504 807.43
C30298406 519 274.29
C30298406 529 284.14
C30298406 581 324.16
C30298406 622 263.03
C30298406 682 284.72
C30298406 743 326.87
C30298406 766 298.82
C30298406 797 632.79
C30298406 800 289.25
C30298406 807 901.17
C30298406 829 279.64
C30298406 839 300.92
C30298406 859 956.2
C30298406 862 275.71
C30299162_62_465 282 1608.7
C30299162_62_465 284 326.22
C30299162_62_465 290 473.81
C30299162_62_465 322 462.21
C30299162_62_465 328 266.6
C30299218_1_563 134 284
C30299218_1_563 340 3714.3
C30299218_1_563 341 262.31
C30299218_1_563 354 319.72
C30299688_839_1020 11 364.82
C30299688_839_1020 23 256.85
C30299688_839_1020 34 263.24
C30299688_839_1020 49 1567.5
C30299688_839_1020 81 1154.8
C30299688_839_1020 82 2362.8
C30299688_839_1020 95 282.39
C30299688_839_1020 98 378.34
C30299688_839_1020 108 335.43
C30299688_839_1020 110 1216.2
C30299688_839_1020 116 298.73
C30299688_839_1020 124 494.87
C30299688_839_1020 128 596.24
C30299688_839_1020 141 582.81
C30299688_839_1020 149 467.82
C30299688_839_1020 156 320.3
C30299688_839_1020 159 262.19
C30300214_1_593 326 305.57
C30300214_1_593 347 785.23
C30300214_1_593 377 280.46
C30300214_1_593 402 274.39
C30300214_1_593 403 265.1
C30300918 211 276.54
C30300918 250 298.38
C30300918 468 283.74
C30300918 475 292.71
C30300918 480 286.14
C30300918 623 281.81
C30300918 639 282.77
C30300918 649 278.06
C30300918 654 272.43
C30300918 657 311.32
C30300918 658 327.28
C30300918 663 347.4
C30300918 665 554.09
C30300918 668 318.59
C30300918 673 489.06
C30300918 691 274.59
C30300918 693 275.43
C30300918 704 277.03
C30300918 710 265.75
C30300918 713 264.87
C30300918 723 291.71
C30300918 726 308.81
C30300918 729 275.69
C30300918 732 273.08
C30300918 734 3049.3
C30300918 738 262.89
C30300918 740 1178.9
C30300918 746 263.3
C30300918 750 292.48
C30300918 753 291.35
C30300918 785 289.5
C30300918 787 276.18
C30300918 791 309.72
C30300918 936 1724.6
C30300918 942 700.78
C30300918 951 276.77
C30300918 957 297.75
C30300918 974 280.23
C30300918 980 277.27
C30301434_1_426 65 276.37
C30301434_1_426 99 1400.4
C30301434_1_426 147 271.13
C30301434_1_426 154 304.62
C30301434_1_426 169 970.54
C30301434_1_426 177 819.67
C30301434_1_426 210 280.34
C30301434_1_426 215 295.07
C30301434_1_426 312 288.13
C30301434_1_426 389 1055.9
C30301584 574 852.92
C30301584 577 2183.8
C30301584 615 410.71
C30301584 796 2450.5
C30301810_722_1022 153 339.61
C30301810_722_1022 164 277.79
C30301810_722_1022 168 281
C30301810_722_1022 170 317.24
C30301810_722_1022 192 273.76
C30301810_722_1022 230 280.68
C30301810_722_1022 245 254.13
C30301810_722_1022 246 260.33
C30302284 565 423.29
C30302284 627 264.12
C30302284 628 592.26
C30302284 654 278.21
C30302284 655 264.77
C30302284 755 330.94
C30302284 764 740
C30302284 768 314.89
C30302394 432 371.13
C30302394 440 288.22
C30302394 465 541.34
C30302394 482 1443.7
C30302394 524 1531.6
C30302394 614 306.55
C30302394 667 341.8
C30302394 714 273.22
C30302394 731 769.01
C30302394 736 356.9
C30303534_1_852 488 275.84
C30303610_1_326 240 255.45
C30303610_1_326 291 677.97
C30303610_361_831 70 288.53
C30303610_361_831 95 451.52
C30303610_361_831 100 2141.6
C30303610_361_831 130 996.9
C30303610_361_831 204 728.04
C30303610_361_831 376 1084.6
C30303610_361_831 380 558.47
C30303610_361_831 383 274.74
C30303610_361_831 409 1264.4
C30303662 605 273.61
C30303662 636 270.82
C30303662 657 296.86
C30303662 669 800.99
C30303662 696 268.66
C30303662 722 378.82
C30303662 729 371.67
C30303662 730 632.45
C30303662 742 263.93
C30303662 803 290.61
C30303662 806 304.75
C30303662 832 312.52
C30303662 852 283.57
C30303662 859 489.24
C30304076 311 266.41
C30304076 355 365.77
C30304076 518 278.03
C30304076 576 298.84
C30304076 583 1466.2
C30304076 737 278.8
C30304076 753 288.19
C30304076 785 483.47
C30304076 798 302.8
C30304076 801 913.14
C30304076 808 385.15
C30304076 813 474.14
C30304076 832 287.29
C30304076 858 260.62
C30304076 863 359.61
C30304076 864 333.66
C30304388_467_1024 84 289.4
C30304388_467_1024 91 409.99
C30304388_467_1024 117 313.54
C30304388_467_1024 130 329.71
C30304388_467_1024 136 286.92
C30304388_467_1024 138 270.09
C30304388_467_1024 145 350.54
C30304388_467_1024 176 255.88
C30304388_467_1024 187 272.32
C30304388_467_1024 246 272.54
C30304388_467_1024 252 413.23
C30304388_467_1024 280 265.99
C30304388_467_1024 287 288.37
C30304388_467_1024 299 276.77
C30304388_467_1024 303 274.43
C30304388_467_1024 319 264.87
C30304388_467_1024 327 376.59
C30304388_467_1024 351 272.42
C30304388_467_1024 372 277.06
C30305124 448 297.07
C30305124 552 1984.1
C30305218_320_678 106 2353.8
C30305218_320_678 146 387.71
C30305218_320_678 149 377.98
C30305218_320_678 175 297.16
C30305218_320_678 184 398.07
C30305218_320_678 219 354.38
C30305218_320_678 246 288.22
C30305218_320_678 286 289.01
C30305218_320_678 287 282.5
C30305218_320_678 290 296.72
C30305486_1_366 102 6080.9
C30306046 497 328.53
C30306046 521 312.7
C30306046 538 255.35
C30306046 567 278.64
C30306046 594 282.06
C30306046 664 276.24
C30306046 665 291.88
C30306046 681 268.48
C30306046 754 300.11
C30306046 782 269.85
C30306046 837 301.07
C30306046 899 270.04
C30306046 942 291.78
C30306046 947 278.93
C30308012_356_1027 313 380.19
C30308012_356_1027 368 1716.4
C30308168 444 267.28
C30308182_405_920 222 448.9
C30308182_405_920 226 901.09
C30308182_405_920 232 1308.3
C30308182_405_920 246 2011.7
C30308182_405_920 256 258.76
C30308660_1_615 351 4403.2
C30308660_1_615 363 331.49
C30308660_1_615 371 274.97
C30308660_1_615 377 266.13
C30308660_1_615 381 409.26
C30308660_1_615 391 271.59
C30308660_1_615 429 301.13
C30309068_362_945 45 269.49
C30309068_362_945 53 267.8
C30309068_362_945 56 2085
C30309068_362_945 61 286.86
C30309068_362_945 96 3786.3
C30309068_362_945 101 316.43
C30309068_362_945 136 432.35
C30309068_362_945 138 340.57
C30309068_362_945 139 280.98
C30309068_362_945 165 283.39
C30309068_362_945 168 334.57
C30309068_362_945 169 3437.2
C30309068_362_945 170 344.99
C30309068_362_945 172 303.33
C30309068_362_945 176 284.74
C30309068_362_945 191 284.75
C30309068_362_945 193 423.05
C30309068_362_945 219 747.41
C30309068_362_945 247 399.93
C30309068_362_945 252 1016.6
C30309068_362_945 281 573.2
C30309140 558 301.95
C30309140 585 286.96
C30309140 651 314.71
C30309140 810 2779.9
C30309340_1_708 451 303.79
C30309698 51 295.24
C30309698 56 329.18
C30309698 67 287.87
C30309698 72 394.05
C30309698 85 289.73
C30309698 103 349.61
C30309698 105 402.08
C30309698 110 3833.4
C30309698 111 323.57
C30309698 178 1062.5
C30309698 182 287.29
C30309698 213 543.97
C30309698 222 512.89
C30309698 224 258.11
C30309698 228 407.42
C30309698 232 691.36
C30309698 240 353.93
C30309698 259 281.39
C30309698 263 1472.4
C30309698 267 317.56
C30309698 271 282.8
C30309698 293 298.39
C30309698 307 358.89
C30309698 314 291.91
C30309698 360 289.66
C30309698 382 275.88
C30309698 391 262.7
C30309698 403 1564.4
C30309698 423 267.64
C30309698 438 1620.4
C30309698 448 522.02
C30309698 454 279.21
C30309698 465 790.05
C30309698 530 268.9
C30309698 532 261.45
C30309698 534 350.19
C30309698 535 310.37
C30309698 541 270.56
C30309698 552 282.1
C30309698 587 281.68
C30309698 598 297.82
C30309698 633 1053.2
C30309698 636 540.57
C30309698 648 399.14
C30309698 651 290.72
C30309698 664 258.89
C30309698 674 272.86
C30309698 683 346.11
C30309698 699 822.3
C30309698 701 1029.5
C30309698 702 310.4
C30309698 708 268.47
C30309698 710 293.67
C30309698 776 266.78
C30309698 795 279.69
C30309698 803 266.26
C30309698 818 313.23
C30309698 824 292.4
C30309698 836 281.63
C30309698 839 262.4
C30309698 870 290.13
C30309698 893 285.73
C30309698 895 303.37
C30309698 903 347.98
C30309766_1_914 46 304.68
C30309766_1_914 197 277.34
C30309766_1_914 314 2595.6
C30309766_1_914 316 440.9
C30309766_1_914 355 282.21
C30309766_1_914 385 265.33
C30309766_1_914 475 269.95
C30309802 831 3407.5
C30309802 843 3304.7
C30309802 858 288.86
C30309802 938 827.15
C30309802 940 1015.1
C30309802 971 467.68
C30310596 112 271.56
C30310596 114 276.05
C30310596 116 514.48
C30310596 126 345.05
C30310596 159 293.49
C30310596 164 284.13
C30310596 167 250.65
C30310596 172 265.25
C30310596 179 274.65
C30310596 181 293.85
C30310596 215 315.36
C30310596 222 296.5
C30310596 223 1247.6
C30310596 224 279.56
C30310596 229 332.18
C30310596 279 386.31
C30310596 300 2035.3
C30310596 305 283.15
C30310596 318 1509.5
C30310596 323 274.93
C30310596 337 480.97
C30310596 338 2081.7
C30310596 351 289.46
C30310596 359 820
C30310596 374 1159.3
C30310596 390 281.84
C30310596 396 256.38
C30310596 397 387.19
C30310596 451 358.96
C30310596 480 356.12
C30310596 496 592.33
C30310596 497 535
C30310596 502 535.97
C30310596 508 284.08
C30310596 530 312.73
C30310596 532 259.63
C30310596 553 272.1
C30310596 554 262.73
C30310596 560 1174.8
C30310596 562 1407.3
C30311236_1_545 78 312.19
C30311236_1_545 97 287.76
C30311236_1_545 302 1075.7
C30311236_1_545 373 364.05
C30311236_1_545 391 354.28
C30311236_1_545 405 343.64
C30312138 153 381.86
C30312138 155 381.39
C30312138 167 268.21
C30312138 169 293
C30312138 178 264.04
C30312138 191 535.12
C30312138 199 311.73
C30312138 227 288.12
C30312138 261 391.7
C30312138 537 360.15
C30312138 544 809.74
C30312138 558 747.7
C30312138 586 359.07
C30312138 592 282.28
C30312138 600 295.76
C30312138 615 330.84
C30312138 635 272.32
C30312138 637 318.54
C30312138 644 288.62
C30312156_1_915 42 509.07
C30312156_1_915 67 1200
C30312156_1_915 69 318.01
C30312156_1_915 82 1491
C30312156_1_915 93 280.55
C30312156_1_915 175 281.25
C30312156_1_915 178 268.63
C30312156_1_915 206 282.45
C30312156_1_915 220 266.95
C30312156_1_915 263 276.72
C30312664 356 1149.3
C30312664 377 1994.5
C30312664 381 706.56
C30312664 388 265.31
C30312664 411 746.66
C30312938 759 299.38
C30312938 780 304.08
C30312938 805 287.4
C30312938 818 318.3
C30313130 164 615.17
C30313130 169 497.89
C30313130 183 1072.9
C30313130 195 486.66
C30313130 208 300.78
C30313130 227 294.18
C30313130 231 1782.4
C30313130 233 646.51
C30313130 238 1149.9
C30313130 253 458.13
C30313130 261 882.68
C30313130 268 829.2
C30313130 284 933.45
C30313130 342 289.1
C30313130 349 440.72
C30313130 352 436.39
C30313130 369 336.72
C30313130 379 330.34
C30313130 386 419.34
C30313130 389 290.73
C30313130 407 259.77
C30313130 413 520.85
C30313130 429 361.22
C30313130 433 547.22
C30313130 441 296.9
C30313130 449 485.33
C30313130 454 607.72
C30313130 486 640.89
C30313130 490 710.7
C30313130 502 1214.8
C30313130 507 729.76
C30313130 510 285.21
C30313130 522 290.02
C30313130 542 466.09
C30313130 552 500.47
C30313130 555 287.11
C30313130 562 287.01
C30313130 574 312.86
C30313130 610 305.23
C30313130 625 295.95
C30313130 661 376.62
C30313130 668 262.83
C30313130 676 671.25
C30313130 677 929.84
C30313130 679 374.04
C30313130 687 305.29
C30313130 711 1060
C30313130 713 309.48
C30313130 722 276.56
C30313130 724 1166
C30313130 736 1074
C30313130 740 547.92
C30313130 742 345.22
C30313522_1_709 143 548.47
C30313522_1_709 252 6140.6
C30313522_1_709 253 5969.9
C30313522_1_709 283 293.24
C30313522_1_709 284 305.9
C30313522_1_709 327 295.53
C30313522_1_709 328 280.48
C30313522_1_709 548 3170.2
C30313522_1_709 573 1159.4
C30313522_1_709 582 1182
C30315934_103_639 370 311.25
C30315934_103_639 373 277.18
C30315934_103_639 388 649.15
C30315934_103_639 427 304.81
C30316230 408 267.55
C30316230 416 342.55
C30316230 419 289.76
C30316230 447 332.21
C30316230 491 547.95
C30316230 513 695.33
C30316230 526 277.72
C30316382_294_1034 337 794.4
C30316382_294_1034 341 306.95
C30316382_294_1034 384 841.63
C30316382_294_1034 624 304.7
C30316382_294_1034 644 289.56
C30316554_437_1034 246 280.65
C30316554_437_1034 257 301.61
C30316842 237 490.37
C30316842 259 287.78
C30316842 268 288.95
C30316842 332 823.22
C30316842 339 284.05
C30316842 369 699.77
C30316842 380 885.06
C30316842 471 275.06
C30316842 475 279.51
C30316842 481 275.09
C30316842 496 290.31
C30316842 520 1461.8
C30316842 530 1189.7
C30316842 532 274.31
C30316842 542 289.53
C30316842 546 325.69
C30316842 550 286.06
C30316842 552 339.47
C30316842 592 275.79
C30316842 598 446.42
C30316842 652 559.2
C30316842 673 313.2
C30316842 677 291.59
C30316842 681 283.99
C30316842 683 517.87
C30316848 523 328.56
C30316848 539 322.86
C30316848 583 1246.6
C30316848 589 278
C30316848 598 281.74
C30316848 630 1529.2
C30316848 664 295.41
C30316848 679 582.78
C30316848 684 413.51
C30316848 707 334.99
C30316848 711 598.36
C30316848 722 642.42
C30316848 746 883.95
C30316848 753 303.89
C30316848 763 465.51
C30316848 787 1776.5
C30316848 798 365.44
C30316848 858 2236.3
C30316848 882 325.02
C30316848 957 343.85
C30316848 969 340.14
